name,value,file,id
ável," Antonio Paulo Vieira de Souza Telefone, endereço, e-mail e todos os dados do(a) Vara Criminal - Alto Piquiri",data/raw/cartorios-de-alto-piquiri-pr.html,0
☞ Endereço," Rua Santos Dumont, Bairro: Centro - Alto Piquiri/PR - CEP 87580-000",data/raw/cartorios-de-alto-piquiri-pr.html,1
✉ Email, [email protected] ,data/raw/cartorios-de-alto-piquiri-pr.html,1
 Telefone(s), (44) 3656-1235 ,data/raw/cartorios-de-alto-piquiri-pr.html,1
ável," Firmino da Silva Mendes Telefone, endereço, e-mail e todos os dados do(a) Vara Cível- Alto Piquiri",data/raw/cartorios-de-alto-piquiri-pr.html,1
☞ Endereço," , Bairro: - Alto Piquiri/PR - CEP ",data/raw/cartorios-de-alto-piquiri-pr.html,2
 Telefone(s), não Informado. Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-alto-piquiri-pr.html,2
☞ Endereço," Rua Curt Hering, Bairro: Centro - Presidente Getúlio/SC - CEP 89150-000",data/raw/cartorios-de-presidente-getulio-sc.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-presidente-getulio-sc.html,0
 Telefone(s), (47) 3352-5002 ,data/raw/cartorios-de-presidente-getulio-sc.html,0
ável," Décio Gonçalves Telefone, endereço, e-mail e todos os dados do(a) Vara Única da Comarca de Presidente Getúlio",data/raw/cartorios-de-presidente-getulio-sc.html,0
☞ Endereço," Rua Joanin Stroparo, 01, Bairro: Centro - Campo Largo/PR - CEP 83601-000",data/raw/cartorios-de-campo-largo-pr.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-campo-largo-pr.html,0
 Telefone(s), (41) 3292-1271 ,data/raw/cartorios-de-campo-largo-pr.html,0
ável," Wilson Rodrigues Coelho Filho Telefone, endereço, e-mail e todos os dados do(a) Vara Criminal - Campo Largo",data/raw/cartorios-de-campo-largo-pr.html,0
☞ Endereço," Rua Joanin Stroparo, Bairro: Vila Bancária - Campo Largo/PR - CEP 83601-460",data/raw/cartorios-de-campo-largo-pr.html,1
✉ Email, [email protected] ,data/raw/cartorios-de-campo-largo-pr.html,1
 Telefone(s), (41) 3292-1271 ,data/raw/cartorios-de-campo-largo-pr.html,1
ável," Juliano Zapchon Telefone, endereço, e-mail e todos os dados do(a) 1ª Vara Cível - Campo Largo",data/raw/cartorios-de-campo-largo-pr.html,1
☞ Endereço," Rua Joanim Stroparo, Bairro: Vila Bancária - Campo Largo/PR - CEP 83601-460",data/raw/cartorios-de-campo-largo-pr.html,2
✉ Email, [email protected] ,data/raw/cartorios-de-campo-largo-pr.html,2
 Telefone(s), (41) 3292-1271 ,data/raw/cartorios-de-campo-largo-pr.html,2
ável," Altair Mariot Júnior Telefone, endereço, e-mail e todos os dados do(a) Vara Familia e Suc, Infancia e Juv... - Campo Largo",data/raw/cartorios-de-campo-largo-pr.html,2
☞ Endereço," Rua Joanim Stroparo, Bairro: Vila Bancária - Campo Largo/PR - CEP 83601-460",data/raw/cartorios-de-campo-largo-pr.html,3
ável, Emerson Honorato Santos Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-campo-largo-pr.html,3
☞ Endereço," , Bairro: - Campo Largo/PR - CEP ",data/raw/cartorios-de-campo-largo-pr.html,4
 Telefone(s), não Informado. Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-campo-largo-pr.html,4
☞ Endereço," , Bairro: - Campo Largo/PR - CEP ",data/raw/cartorios-de-campo-largo-pr.html,5
 Telefone(s), não Informado. Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-campo-largo-pr.html,5
☞ Endereço," , Bairro: - Campo Largo/PR - CEP ",data/raw/cartorios-de-campo-largo-pr.html,6
 Telefone(s), não Informado. Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-campo-largo-pr.html,6
☞ Endereço," , Bairro: - Campo Largo/PR - CEP ",data/raw/cartorios-de-campo-largo-pr.html,7
 Telefone(s), não Informado. Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-campo-largo-pr.html,7
☞ Endereço," , Bairro: - Campo Largo/PR - CEP ",data/raw/cartorios-de-campo-largo-pr.html,8
 Telefone(s), não Informado. Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-campo-largo-pr.html,8
☞ Endereço," Rua Irineu Ferlin, Bairro: Centro - Marau/RS - CEP 99150-000",data/raw/cartorios-de-marau-rs.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-marau-rs.html,0
 Telefone(s), não Informado. ,data/raw/cartorios-de-marau-rs.html,0
ável," Ari Rheinheimer Filho Telefone, endereço, e-mail e todos os dados do(a) 1ª Vara Judicial - Marau/RS",data/raw/cartorios-de-marau-rs.html,0
☞ Endereço," Rua Irineu Ferlin, Bairro: Centro - Marau/RS - CEP 99150-000",data/raw/cartorios-de-marau-rs.html,1
✉ Email, [email protected] ,data/raw/cartorios-de-marau-rs.html,1
 Telefone(s), (54) 3342-4777 ,data/raw/cartorios-de-marau-rs.html,1
ável," Marilze Lago Telefone, endereço, e-mail e todos os dados do(a) 2ª Vara Judicial - Marau/RS",data/raw/cartorios-de-marau-rs.html,1
☞ Endereço," Rua Cel. Joao Fernandes, Bairro: Centro - Araranguá/SC - CEP 88900-904",data/raw/cartorios-de-ararangua-sc.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-ararangua-sc.html,0
 Telefone(s), (48) 3521-6043 ,data/raw/cartorios-de-ararangua-sc.html,0
ável," Geovanni Vasconcelos Pereira Telefone, endereço, e-mail e todos os dados do(a) Primeira Vara Cível da Comarca de Araranguá",data/raw/cartorios-de-ararangua-sc.html,0
☞ Endereço," Rua Cel. Joao Fernandes, Bairro: Centro - Araranguá/SC - CEP 88900-000",data/raw/cartorios-de-ararangua-sc.html,1
✉ Email, [email protected] ,data/raw/cartorios-de-ararangua-sc.html,1
 Telefone(s), (48) 3521-6015 ,data/raw/cartorios-de-ararangua-sc.html,1
ável," Joelson Cardoso da Silva Telefone, endereço, e-mail e todos os dados do(a) Primeira Vara Criminal da Comarca de Araranguá",data/raw/cartorios-de-ararangua-sc.html,1
☞ Endereço," Rua Cel João Fernandes, Bairro: Centro - Araranguá/SC - CEP 88000-0000",data/raw/cartorios-de-ararangua-sc.html,2
✉ Email, [email protected] ,data/raw/cartorios-de-ararangua-sc.html,2
 Telefone(s), (48) 3521-6000 ,data/raw/cartorios-de-ararangua-sc.html,2
ável," Maria Inês Sprícigo Telefone, endereço, e-mail e todos os dados do(a) Vara de Execuções Fiscais do Estado - Dtr da Comarca de Araranguá",data/raw/cartorios-de-ararangua-sc.html,2
☞ Endereço," Rua Cel João Fernandes, Bairro: Centro - Araranguá/SC - CEP 88900-000",data/raw/cartorios-de-ararangua-sc.html,3
✉ Email, [email protected] ,data/raw/cartorios-de-ararangua-sc.html,3
 Telefone(s), (48) 3521-6000 ,data/raw/cartorios-de-ararangua-sc.html,3
ável," Maria Inês Sprícigo Telefone, endereço, e-mail e todos os dados do(a) Vara de Execuções Fiscais do Município - Dtr da Comarca de Araranguá",data/raw/cartorios-de-ararangua-sc.html,3
☞ Endereço," Av. Coronel João Fernandes, Bairro: Centro - Araranguá/SC - CEP 88900-904",data/raw/cartorios-de-ararangua-sc.html,4
✉ Email, [email protected] ,data/raw/cartorios-de-ararangua-sc.html,4
 Telefone(s), (48) 3521-6023 ,data/raw/cartorios-de-ararangua-sc.html,4
ável," Marcelo Vitto Bongiolo Telefone, endereço, e-mail e todos os dados do(a) Segunda Vara Cível da Comarca de Araranguá",data/raw/cartorios-de-ararangua-sc.html,4
☞ Endereço," Av. Coronel João Fernandes, Bairro: Centro - Araranguá/SC - CEP 88900-000",data/raw/cartorios-de-ararangua-sc.html,5
✉ Email, [email protected] ,data/raw/cartorios-de-ararangua-sc.html,5
 Telefone(s), não Informado. ,data/raw/cartorios-de-ararangua-sc.html,5
ável," Valdinei de Freitas Telefone, endereço, e-mail e todos os dados do(a) Segunda Vara Criminal da Comarca de Araranguá",data/raw/cartorios-de-ararangua-sc.html,5
☞ Endereço," Av. Cel João Fernandes, Bairro: Centro - Araranguá/SC - CEP 88900-000",data/raw/cartorios-de-ararangua-sc.html,6
✉ Email, [email protected] ,data/raw/cartorios-de-ararangua-sc.html,6
 Telefone(s), (48) 3521-6020 ,data/raw/cartorios-de-ararangua-sc.html,6
ável," Jamila Marchioro Canali Telefone, endereço, e-mail e todos os dados do(a) Terceira Vara Cível da Comarca de Araranguá",data/raw/cartorios-de-ararangua-sc.html,6
☞ Endereço," Rua Monsenhor Furtado, Bairro: Centro - Meruoca/CE - CEP 62130-000",data/raw/cartorios-de-meruoca-ce.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-meruoca-ce.html,0
 Telefone(s), (88) 3649-1226 ,data/raw/cartorios-de-meruoca-ce.html,0
ável," Tamires de Azevedo Aragão Telefone, endereço, e-mail e todos os dados do(a) Vara Única da Comarca de Meruoca",data/raw/cartorios-de-meruoca-ce.html,0
☞ Endereço," Praça do Centenário, Bairro: Centro - Camanducaia/MG - CEP 37650-000",data/raw/cartorios-de-camanducaia-mg.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-camanducaia-mg.html,0
 Telefone(s), (35) 3433-1029 ,data/raw/cartorios-de-camanducaia-mg.html,0
ável," Eleni Ferreira da Silva Graciano Telefone, endereço, e-mail e todos os dados do(a) Vara Única da Comarca de Camanducaia",data/raw/cartorios-de-camanducaia-mg.html,0
☞ Endereço," Av. Barão de Itapema, Bairro: Centro - Itatiba/SP - CEP 13250-902",data/raw/cartorios-de-itatiba-sp.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-itatiba-sp.html,0
 Telefone(s), não Informado. ,data/raw/cartorios-de-itatiba-sp.html,0
ável," João Carlos de Godoy Telefone, endereço, e-mail e todos os dados do(a) Vara Juizado Esp. Civel Crim. de Itatiba",data/raw/cartorios-de-itatiba-sp.html,0
☞ Endereço," Rua Urias de Paula e Silva, Bairro: Jd. Gouvea - Cardoso/SP - CEP 15570-000",data/raw/cartorios-de-cardoso-sp.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-cardoso-sp.html,0
 Telefone(s), (17) 3453-1499 ,data/raw/cartorios-de-cardoso-sp.html,0
ável," João Elias Luiz Telefone, endereço, e-mail e todos os dados do(a) Vara Única de Cardoso",data/raw/cartorios-de-cardoso-sp.html,0
☞ Endereço," Praça Sete de Setembro, Bairro: Xv de Novembro - Frutal/MG - CEP 38200-000",data/raw/cartorios-de-frutal-mg.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-frutal-mg.html,0
 Telefone(s), não Informado. ,data/raw/cartorios-de-frutal-mg.html,0
ável," Geraldo Trivelato Batista Telefone, endereço, e-mail e todos os dados do(a) 1ª Vara Cível da Comarca de Frutal",data/raw/cartorios-de-frutal-mg.html,0
☞ Endereço," Praça Sete de Setembro, Bairro: Frutal - Frutal/MG - CEP 38200-000",data/raw/cartorios-de-frutal-mg.html,1
✉ Email, [email protected] ,data/raw/cartorios-de-frutal-mg.html,1
 Telefone(s), (34) 3429-8616 ,data/raw/cartorios-de-frutal-mg.html,1
ável," Rosana Rosa Cunha de Paula Telefone, endereço, e-mail e todos os dados do(a) 2ª Vara Cível da Comarca de Frutal",data/raw/cartorios-de-frutal-mg.html,1
☞ Endereço," Pça Sete de Setembro, Bairro: Centro - Frutal/MG - CEP 38200-000",data/raw/cartorios-de-frutal-mg.html,2
✉ Email, [email protected] ,data/raw/cartorios-de-frutal-mg.html,2
 Telefone(s), (34) 3429-8620 ,data/raw/cartorios-de-frutal-mg.html,2
ável," Geraldo Trivelato Batista Telefone, endereço, e-mail e todos os dados do(a) Vara Criminal e da Infância e da Juventude da Comarca de Frutal",data/raw/cartorios-de-frutal-mg.html,2
☞ Endereço," Av. Nóbrega Machado, Bairro: Centro - Poço Branco/RN - CEP 59560-000",data/raw/cartorios-de-poco-branco-rn.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-poco-branco-rn.html,0
 Telefone(s), (84) 3265-2088 ,data/raw/cartorios-de-poco-branco-rn.html,0
ável," Lilian Cristina Bezerra da Silva Telefone, endereço, e-mail e todos os dados do(a) Vara Única da Comarca de Poço Branco",data/raw/cartorios-de-poco-branco-rn.html,0
☞ Endereço," Alameda Ieda Rosa, S/n, Conjunto Manoel do Prado Franco, Bairro: Centro - Laranjeiras/SE - CEP 49170-000",data/raw/cartorios-de-laranjeiras-se.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-laranjeiras-se.html,0
 Telefone(s), (79) 3281-5900 ,data/raw/cartorios-de-laranjeiras-se.html,0
ável," Maria Rosilene Nunes da Mota Lima Telefone, endereço, e-mail e todos os dados do(a) 1ª Vara Cível e Criminal de Laranjeiras",data/raw/cartorios-de-laranjeiras-se.html,0
☞ Endereço," , Bairro: - Laranjeiras/SE - CEP ",data/raw/cartorios-de-laranjeiras-se.html,1
 Telefone(s), não Informado. Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-laranjeiras-se.html,1
☞ Endereço," Avenida Beira-mar, Bairro: Centro - Bujaru/PA - CEP 68670-000",data/raw/cartorios-de-bujaru-pa.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-bujaru-pa.html,0
 Telefone(s), (91) 3746-1182 ,data/raw/cartorios-de-bujaru-pa.html,0
ável," Ronildo de Lima Florêncio Telefone, endereço, e-mail e todos os dados do(a) Vara Única de Bujaru",data/raw/cartorios-de-bujaru-pa.html,0
☞ Endereço," Rua Universitária, Bairro: Cidade Nova - Choró/CE - CEP 63950-000",data/raw/cartorios-de-choro-ce.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-choro-ce.html,0
 Telefone(s), (88) 3438-1077 ,data/raw/cartorios-de-choro-ce.html,0
ável," Cely Sales Campêlo Telefone, endereço, e-mail e todos os dados do(a) Vara Única Vinculada de Choro Limao",data/raw/cartorios-de-choro-ce.html,0
☞ Endereço," Rua Baltazar Saldanha, Bairro: Jardim Ipanema - Ponta Porã/MS - CEP 79900-000",data/raw/cartorios-de-ponta-pora-ms.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-ponta-pora-ms.html,0
 Telefone(s), não Informado. ,data/raw/cartorios-de-ponta-pora-ms.html,0
ável," João Flavio Mendes de Lima Telefone, endereço, e-mail e todos os dados do(a) Vara Criminal",data/raw/cartorios-de-ponta-pora-ms.html,0
☞ Endereço," Rua Baltazar Saldanha, Bairro: Jardim Ipanema - Ponta Porã/MS - CEP 79900-000",data/raw/cartorios-de-ponta-pora-ms.html,1
✉ Email, [email protected] ,data/raw/cartorios-de-ponta-pora-ms.html,1
 Telefone(s), (67) 3431-2441 ,data/raw/cartorios-de-ponta-pora-ms.html,1
ável," Tania Rossana Antunes Quintana Telefone, endereço, e-mail e todos os dados do(a) 1ª Vara Cível",data/raw/cartorios-de-ponta-pora-ms.html,1
☞ Endereço," Rua Baltazar Saldanha, Bairro: Jardim Ipanema - Ponta Porã/MS - CEP 79900-000",data/raw/cartorios-de-ponta-pora-ms.html,2
✉ Email, [email protected] ,data/raw/cartorios-de-ponta-pora-ms.html,2
 Telefone(s), (67) 3431-2441 ,data/raw/cartorios-de-ponta-pora-ms.html,2
ável," Kelly Carolina Herreira Telefone, endereço, e-mail e todos os dados do(a) 1ª Vara Criminal",data/raw/cartorios-de-ponta-pora-ms.html,2
☞ Endereço," Rua Baltazar Saldanha, Bairro: Jardim Ipanema - Ponta Porã/MS - CEP 79900-000",data/raw/cartorios-de-ponta-pora-ms.html,3
✉ Email, [email protected] ,data/raw/cartorios-de-ponta-pora-ms.html,3
 Telefone(s), (67) 3431-2441 ,data/raw/cartorios-de-ponta-pora-ms.html,3
ável," Marcos Armin Marchewicz Telefone, endereço, e-mail e todos os dados do(a) 2ª Vara Cível",data/raw/cartorios-de-ponta-pora-ms.html,3
☞ Endereço," Rua Baltazar Saldanha, Bairro: Jardim Ipanema - Ponta Porã/MS - CEP 79900-000",data/raw/cartorios-de-ponta-pora-ms.html,4
✉ Email, [email protected] ,data/raw/cartorios-de-ponta-pora-ms.html,4
 Telefone(s), (67) 3431-2441 ,data/raw/cartorios-de-ponta-pora-ms.html,4
ável," Ugo Cesar do Amaral Telefone, endereço, e-mail e todos os dados do(a) 2ª Vara Criminal",data/raw/cartorios-de-ponta-pora-ms.html,4
☞ Endereço," Rua Baltazar Saldanha, Bairro: Jardim Ipanema - Ponta Porã/MS - CEP 79900-000",data/raw/cartorios-de-ponta-pora-ms.html,5
✉ Email, [email protected] ,data/raw/cartorios-de-ponta-pora-ms.html,5
 Telefone(s), (67) 3431-2441 ,data/raw/cartorios-de-ponta-pora-ms.html,5
ável," Eliane Vilanova Telefone, endereço, e-mail e todos os dados do(a) 3ª Vara Cível",data/raw/cartorios-de-ponta-pora-ms.html,5
☞ Endereço," Avenida Duque de Caxias, N° 307, Bairro: Timbó - Abreu e Lima/PE - CEP 53520-010",data/raw/cartorios-de-abreu-e-lima-pe.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-abreu-e-lima-pe.html,0
 Telefone(s), (81) 3181-9357 ,data/raw/cartorios-de-abreu-e-lima-pe.html,0
ável," João Paulo dos Santos Lima Telefone, endereço, e-mail e todos os dados do(a) 1ª Vara da Comarca de Abreu e Lima",data/raw/cartorios-de-abreu-e-lima-pe.html,0
☞ Endereço," Av. Duque de Caxias, Bairro: Centro - Abreu e Lima/PE - CEP 53520-010",data/raw/cartorios-de-abreu-e-lima-pe.html,1
✉ Email, [email protected] ,data/raw/cartorios-de-abreu-e-lima-pe.html,1
 Telefone(s), (81) 3542-1676 ,data/raw/cartorios-de-abreu-e-lima-pe.html,1
ável," Sílvia Patrícia Barros Dantas Telefone, endereço, e-mail e todos os dados do(a) 2ª Vara da Comarca de Abreu e Lima",data/raw/cartorios-de-abreu-e-lima-pe.html,1
☞ Endereço," Av Duque de Caxias, Bairro: Timbó - Abreu e Lima/PE - CEP 53520-010",data/raw/cartorios-de-abreu-e-lima-pe.html,2
✉ Email, [email protected] ,data/raw/cartorios-de-abreu-e-lima-pe.html,2
 Telefone(s), (81) 3542-2322 ,data/raw/cartorios-de-abreu-e-lima-pe.html,2
ável," Eudes Ferreira da Silva Telefone, endereço, e-mail e todos os dados do(a) 3ª Vara da Comarca de Abreu e Lima",data/raw/cartorios-de-abreu-e-lima-pe.html,2
☞ Endereço," Rua Ibitira, Bairro: Centro - Rio do Antônio/BA - CEP 46220-000",data/raw/cartorios-de-rio-do-antonio-ba.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-rio-do-antonio-ba.html,0
 Telefone(s), (77) 3470-2076 ,data/raw/cartorios-de-rio-do-antonio-ba.html,0
ável," José Maria Pereira Telefone, endereço, e-mail e todos os dados do(a) Vara Jurisdição Plena",data/raw/cartorios-de-rio-do-antonio-ba.html,0
☞ Endereço," Rua I, Bairro: Lot. Capitão Manoel Gomes de Assunção - Pombos/PE - CEP 55630-000",data/raw/cartorios-de-pombos-pe.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-pombos-pe.html,0
 Telefone(s), (81) 3536-2813 ,data/raw/cartorios-de-pombos-pe.html,0
ável," Aton Marcolino de Oliveira Telefone, endereço, e-mail e todos os dados do(a) Vara Única da Comarca de Pombos",data/raw/cartorios-de-pombos-pe.html,0
☞ Endereço," Raul Cardoso de Souza, Bairro: Centro - Nhandeara/SP - CEP 15190-000",data/raw/cartorios-de-nhandeara-sp.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-nhandeara-sp.html,0
 Telefone(s), (17) 3472-1510 ,data/raw/cartorios-de-nhandeara-sp.html,0
ável," Ofício Judicial da Comarca de Nhandeara Telefone, endereço, e-mail e todos os dados do(a) Vara Única de Nhandeara",data/raw/cartorios-de-nhandeara-sp.html,0
☞ Endereço," Rua Coronel Bráulio de Oliveira, Bairro: Centro - Giruá/RS - CEP 98870-000",data/raw/cartorios-de-girua-rs.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-girua-rs.html,0
 Telefone(s), (55) 3361-1223 ,data/raw/cartorios-de-girua-rs.html,0
ável," Jucieli Magda Menin Telefone, endereço, e-mail e todos os dados do(a) 1ª Vara Judicial - Giruá/RS",data/raw/cartorios-de-girua-rs.html,0
☞ Endereço," Av. Cel. Braulio de Oliveira, Bairro: Mucha - Giruá/RS - CEP 98870-000",data/raw/cartorios-de-girua-rs.html,1
✉ Email, [email protected] ,data/raw/cartorios-de-girua-rs.html,1
 Telefone(s), não Informado. ,data/raw/cartorios-de-girua-rs.html,1
ável," Cezar Roberto Alves Telefone, endereço, e-mail e todos os dados do(a) 2ª Vara Judicial - Giruá/RS",data/raw/cartorios-de-girua-rs.html,1
☞ Endereço," Rua do Estádio, Bairro: Tangará - São Desidério/BA - CEP 47820-000",data/raw/cartorios-de-sao-desiderio-ba.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-sao-desiderio-ba.html,0
 Telefone(s), não Informado. ,data/raw/cartorios-de-sao-desiderio-ba.html,0
ável," Luiz França Guedes Telefone, endereço, e-mail e todos os dados do(a) Vara Jurisdição Plena",data/raw/cartorios-de-sao-desiderio-ba.html,0
☞ Endereço," , Bairro: - São Desidério/BA - CEP ",data/raw/cartorios-de-sao-desiderio-ba.html,1
 Telefone(s), não Informado. Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-sao-desiderio-ba.html,1
☞ Endereço," Rua Noberto Cruz, Bairro: Dom Helder Camara - Chã Grande/PE - CEP 55636-000",data/raw/cartorios-de-cha-grande-pe.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-cha-grande-pe.html,0
 Telefone(s), (81) 3537-2121 ,data/raw/cartorios-de-cha-grande-pe.html,0
ável," Sandiego Gomes de Souza Telefone, endereço, e-mail e todos os dados do(a) Vara Única da Comarca de Chã Grande",data/raw/cartorios-de-cha-grande-pe.html,0
☞ Endereço," Cel Lucas Caetano Vasco,529, Bairro: Centro - Itamogi/MG - CEP 37955-000",data/raw/cartorios-de-itamogi-mg.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-itamogi-mg.html,0
 Telefone(s), não Informado. ,data/raw/cartorios-de-itamogi-mg.html,0
ável," José Soares Pimenta Telefone, endereço, e-mail e todos os dados do(a) Vara Única da Comarca de Itamoji",data/raw/cartorios-de-itamogi-mg.html,0
☞ Endereço," Av Nazare, Bairro: Vila Nova - São Miguel do Guamá/PA - CEP 68660-000",data/raw/cartorios-de-sao-miguel-do-guama-pa.html,0
✉ Email, [email protected] e [email protected] ,data/raw/cartorios-de-sao-miguel-do-guama-pa.html,0
 Telefone(s), não Informado. ,data/raw/cartorios-de-sao-miguel-do-guama-pa.html,0
ável," Alessandra Rolim Marques Telefone, endereço, e-mail e todos os dados do(a) Vara Única de Sao Miguel do Guama",data/raw/cartorios-de-sao-miguel-do-guama-pa.html,0
☞ Endereço," Av. Presidente Kennedy, Bairro: Planalto - Mucurici/ES - CEP 29880-000",data/raw/cartorios-de-mucurici-es.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-mucurici-es.html,0
 Telefone(s), (27) 3751-1333 Sem maiores informações sobre essa unidade judiciária,data/raw/cartorios-de-mucurici-es.html,0
☞ Endereço," Avenida Presidente Vargas, Bairro: Centro - São Gotardo/MG - CEP 38800-000",data/raw/cartorios-de-sao-gotardo-mg.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-sao-gotardo-mg.html,0
 Telefone(s), (34) 3671-2259 ,data/raw/cartorios-de-sao-gotardo-mg.html,0
ável," Ângela Almeida Rodrigues Telefone, endereço, e-mail e todos os dados do(a) Vara Única da Comarca de São Gotardo",data/raw/cartorios-de-sao-gotardo-mg.html,0
☞ Endereço," Rua Erasmo Porangaba, S/n, Bairro: Nossa Senhora das Graças - Paulo Jacinto/AL - CEP 57740-000",data/raw/cartorios-de-paulo-jacinto-al.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-paulo-jacinto-al.html,0
 Telefone(s), (82) 3282-1212 ,data/raw/cartorios-de-paulo-jacinto-al.html,0
ável," Cicera Tomaz Cassiano Telefone, endereço, e-mail e todos os dados do(a) Paulo Jacinto - Vara de Único Ofício",data/raw/cartorios-de-paulo-jacinto-al.html,0
☞ Endereço," Rua Hermann August Lepper, Bairro: Saguaçu - Joinville/SC - CEP 89221-005",data/raw/cartorios-de-joinville-sc.html,0
✉ Email, [email protected] ,data/raw/cartorios-de-joinville-sc.html,0
 Telefone(s), (47) 3461-8774 ,data/raw/cartorios-de-joinville-sc.html,0
ável," Sandra Mara de Carvalho Lucas Telefone, endereço, e-mail e todos os dados do(a) Terceira Vara da Fazenda Pública e Unidade Regional de Execuções Fiscais Estaduais da Comarca de Joinville",data/raw/cartorios-de-joinville-sc.html,0
☞ Endereço," Rua Dona Francisca, Bairro: Saguaçu - Joinville/SC - CEP 89221-902",data/raw/cartorios-de-joinville-sc.html,1
✉ Email, [email protected] ,data/raw/cartorios-de-joinville-sc.html,1
 Telefone(s), (47) 3461-8604 ,data/raw/cartorios-de-joinville-sc.html,1
ável," Sandra Mara de Carvalho Lucas Telefone, endereço, e-mail e todos os dados do(a) Vara de Execuções Fiscais do Município - Dtr da Comarca de Joinville",data/raw/cartorios-de-joinville-sc.html,1
☞ Endereço," R. Hermann August Lepper, Bairro: Saguaçu - Joinville/SC - CEP 89221-902",data/raw/cartorios-de-joinville-sc.html,2
✉ Email, [email protected] ,data/raw/cartorios-de-joinville-sc.html,2
 Telefone(s), (47) 3461-8556 ,data/raw/cartorios-de-joinville-sc.html,2
ável," Katya Thalita de Souza Telefone, endereço, e-mail e todos os dados do(a) Terceira Vara da Família da Comarca de Joinville",data/raw/cartorios-de-joinville-sc.html,2
☞ Endereço," Avenida Hermann August Lepper, Bairro: Saguaçu - Joinville/SC - CEP 89221-902",data/raw/cartorios-de-joinville-sc.html,3
✉ Email, [email protected] ,data/raw/cartorios-de-joinville-sc.html,3
 Telefone(s), (47) 3461-8582 ,data/raw/cartorios-de-joinville-sc.html,3
ável," Tânia Regina Claudino Telefone, endereço, e-mail e todos os dados do(a) Primeira Vara Criminal da Comarca de Joinville",data/raw/cartorios-de-joinville-sc.html,3
☞ Endereço," Avenida Hermann August Lepper, Bairro: Saguaçu - Joinville/SC - CEP 89221-902",data/raw/cartorios-de-joinville-sc.html,4
✉ Email, [email protected] ,data/raw/cartorios-de-joinville-sc.html,4
 Telefone(s), (47) 3461-8555 ,data/raw/cartorios-de-joinville-sc.html,4
ável," Julia Keller Telefone, endereço, e-mail e todos os dados do(a) Primeira Vara de Direito Bancário da Comarca de Joinville",data/raw/cartorios-de-joinville-sc.html,4
☞ Endereço," Avenida Hermann August Lepper, Bairro: Saguaçu - Joinville/SC - CEP 89221-902",data/raw/cartorios-de-joinville-sc.html,5
✉ Email, [email protected] ,data/raw/cartorios-de-joinville-sc.html,5
 Telefone(s), não Informado. ,data/raw/cartorios-de-joinville-sc.html,5
ável," Nilton Battisti Junior Telefone, endereço, e-mail e todos os dados do(a) Quarta Vara Cível da Comarca de Joinville",data/raw/cartorios-de-joinville-sc.html,5
☞ Endereço," Avenida Hermann August Lepper, Bairro: Saguaçú - Joinville/SC - CEP 89221-902",data/raw/cartorios-de-joinville-sc.html,6
✉ Email, [email protected] ,data/raw/cartorios-de-joinville-sc.html,6
 Telefone(s), (47) 3461-8696 ,data/raw/cartorios-de-joinville-sc.html,6
ável," Maria Lucilda Rodrigues de Oliveira Telefone, endereço, e-mail e todos os dados do(a) Quarta Vara Criminal da Comarca de Joinville",data/raw/cartorios-de-joinville-sc.html,6
☞ Endereço," Avenida Hermann August Lepper, Bairro: Saguaçu - Joinville/SC - CEP 89221-902",data/raw/cartorios-de-joinville-sc.html,7
✉ Email, [email protected] ,data/raw/cartorios-de-joinville-sc.html,7
